16,16,16,16,16,16,16,13,12,16,16,16,16,16,16,16,16,16,16,16,16,16,7,1,0,3,11,16,16,16,16,16,16,16,16,16,16,10,1,13,13,9,0,14,16,16,16,16,16,16,16,16,15,1,11,16,16,16,5,8,16,16,16,16,16,16,16,16,10,2,16,16,16,16,10,4,16,16,16,16,16,16,16,16,4,8,16,16,16,16,12,1,16,16,16,16,16,16,16,15,0,13,16,16,16,16,12,1,16,16,16,16,16,16,16,11,2,16,16,16,16,16,10,3,16,16,16,16,16,16,16,9,5,16,16,16,16,16,7,6,16,16,16,16,16,16,16,8,6,16,16,16,16,16,2,11,16,16,16,16,16,16,16,9,5,16,16,16,16,10,2,16,16,16,16,16,16,16,16,11,3,16,16,16,13,1,11,16,16,16,16,16,16,16,16,14,0,14,16,13,2,7,16,16,16,16,16,16,16,16,16,16,6,2,5,1,8,16,16,16,16,16,16,16,16,16,16,16,16,10,8,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,15,11,15,16,16,16,16,16,16,16,16,16,16,16,16,12,1,1,10,16,16,16,16,16,16,16,16,16,16,16,14,1,9,16,16,16,16,16,16,16,16,16,16,16,16,16,3,7,16,16,16,16,14,13,16,16,16,16,16,16,16,10,2,15,16,16,16,16,11,1,16,16,16,16,16,16,16,4,9,16,16,16,16,16,16,1,13,16,16,16,16,16,14,0,15,16,16,16,16,16,16,1,13,16,16,16,16,16,9,4,16,16,16,16,16,16,13,1,15,16,16,16,16,16,6,8,16,16,16,16,16,16,6,6,16,16,16,16,16,16,3,11,16,16,16,16,16,13,0,13,16,16,16,16,16,16,1,13,16,16,16,16,14,2,8,16,16,16,16,16,16,16,1,13,16,16,16,11,2,6,16,16,16,16,16,16,16,16,3,9,14,10,3,1,9,16,16,16,16,16,16,16,16,16,10,0,0,3,9,15,16,16,16,16,16,16,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,15,14,15,16,16,16,16,16,16,16,16,16,16,16,16,8,0,0,0,9,16,16,16,16,16,16,16,16,16,16,9,1,13,15,12,1,12,16,16,16,16,16,16,16,16,13,1,12,16,16,16,8,4,16,16,16,16,16,16,16,16,5,7,16,16,16,16,15,1,12,16,16,16,16,16,16,15,0,13,16,16,16,16,16,8,5,16,16,16,16,16,16,11,2,16,16,16,16,16,16,11,2,16,16,16,16,16,16,9,5,16,16,16,16,16,16,11,2,16,16,16,16,16,16,8,6,16,16,16,16,16,16,9,4,16,16,16,16,16,16,10,4,16,16,16,16,16,16,4,9,16,16,16,16,16,16,14,0,15,16,16,16,16,12,1,15,16,16,16,16,16,16,16,4,6,16,16,16,15,3,8,16,16,16,16,16,16,16,16,13,1,10,16,15,5,3,16,16,16,16,16,16,16,16,16,16,11,1,1,1,4,15,16,16,16,16,16,16,16,16,16,16,16,15,12,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,4,1,14,16,16,16,16,16,16,16,16,16,16,16,14,1,7,13,16,16,16,16,16,16,16,16,16,16,16,16,4,6,16,16,16,16,16,16,16,16,16,16,16,16,16,12,1,15,16,16,16,16,16,16,16,16,16,16,16,16,16,5,7,16,16,16,16,16,16,16,16,16,16,16,16,16,15,0,13,16,16,16,16,16,16,15,16,16,16,16,16,16,10,3,16,16,16,16,16,16,16,4,10,16,16,16,16,16,7,6,16,16,16,16,16,16,16,2,12,16,16,16,16,16,5,8,16,16,16,16,16,16,12,1,15,16,16,16,16,16,6,7,16,16,16,16,16,15,3,7,16,16,16,16,16,16,10,2,16,16,16,16,11,3,4,16,16,16,16,16,16,16,15,3,3,7,6,2,1,8,16,16,16,16,16,16,16,16,16,15,9,6,8,11,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,13,12,16,16,16,16,16,16,16,16,16,16,16,16,15,5,1,0,0,6,15,16,16,16,16,16,16,16,16,16,5,3,15,11,12,3,6,16,16,16,16,16,16,16,16,12,1,15,16,16,16,14,1,13,16,16,16,16,16,16,16,6,7,16,16,16,16,16,7,5,16,16,16,16,16,16,16,1,12,16,16,16,16,16,13,1,16,16,16,16,16,16,14,0,15,16,16,16,16,16,15,0,14,16,16,16,16,16,11,3,16,16,16,16,16,16,14,0,15,16,16,16,16,16,8,6,16,16,16,16,16,16,12,1,16,16,16,16,16,16,6,8,16,16,16,16,16,16,6,6,16,16,16,16,16,16,5,8,16,16,16,16,16,13,1,13,16,16,16,16,16,16,6,8,16,16,16,16,12,1,9,16,16,16,16,16,16,16,8,5,16,16,16,8,1,9,16,16,16,16,16,16,16,16,13,1,10,8,2,2,12,16,16,16,16,16,16,16,16,16,16,9,3,4,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,8,2,8,16,16,16,16,16,16,16,16,16,16,16,15,4,3,10,13,16,15,16,16,16,16,16,16,16,16,16,7,3,15,16,16,12,2,16,16,16,16,16,16,16,16,15,0,13,16,16,16,15,1,12,16,16,16,16,16,16,16,10,3,16,16,16,16,16,6,7,16,16,16,16,16,16,16,7,6,16,16,16,16,16,10,3,16,16,16,16,16,16,16,5,9,16,16,16,16,16,12,2,16,16,16,16,16,16,16,4,10,16,16,16,16,16,11,2,16,16,16,16,16,16,16,4,10,16,16,16,16,16,7,6,16,16,16,16,16,16,16,6,8,16,16,16,16,14,1,12,16,16,16,16,16,16,16,8,6,16,16,16,15,4,6,16,16,16,16,16,16,16,16,11,2,16,16,13,3,4,15,16,16,16,16,16,16,16,16,16,2,5,4,0,7,16,16,16,16,16,16,16,16,16,16,16,14,8,9,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,13,13,16,16,16,16,16,16,16,16,16,16,16,16,14,3,1,0,2,9,16,16,16,16,16,16,16,16,16,15,2,6,15,13,10,1,9,16,16,16,16,16,16,16,16,6,4,16,16,16,16,11,1,16,16,16,16,16,16,16,15,0,13,16,16,16,16,15,0,15,16,16,16,16,16,16,11,3,16,16,16,16,16,16,0,14,16,16,16,16,16,16,8,5,16,16,16,16,16,16,0,14,16,16,16,16,16,16,8,6,16,16,16,16,16,15,0,15,16,16,16,16,16,16,9,4,16,16,16,16,16,13,1,16,16,16,16,16,16,16,14,0,14,16,16,16,16,10,3,16,16,16,16,16,16,16,16,5,4,16,16,16,16,6,7,16,16,16,16,16,16,16,16,15,3,5,16,16,15,1,12,16,16,16,16,16,16,16,16,16,15,3,3,8,3,4,16,16,16,16,16,16,16,16,16,16,16,15,9,6,8,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,9,0,10,16,16,16,16,16,16,16,16,16,16,16,16,8,1,11,15,16,16,16,16,16,16,16,16,16,16,16,11,1,13,16,16,16,16,16,16,16,16,16,16,16,16,14,1,10,16,16,16,16,16,16,16,16,16,16,16,16,16,7,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,12,16,16,16,16,16,16,16,16,16,16,16,16,16,12,1,16,16,16,16,16,16,14,13,16,16,16,16,16,16,8,6,16,16,16,16,16,16,5,8,16,16,16,16,16,16,5,9,16,16,16,16,16,13,1,14,16,16,16,16,16,16,5,9,16,16,16,16,15,2,8,16,16,16,16,16,16,16,8,5,16,16,16,16,4,4,16,16,16,16,16,16,16,16,13,0,11,16,12,3,3,15,16,16,16,16,16,16,16,16,16,10,1,0,1,7,15,16,16,16,16,16,16,16,16,16,16,16,15,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,16,16,13,2,0,0,5,15,16,16,16,16,16,16,16,16,16,14,1,7,15,13,4,5,16,16,16,16,16,16,16,16,16,4,6,16,16,16,15,2,10,16,16,16,16,16,16,16,11,2,15,16,16,16,16,9,3,16,16,16,16,16,16,16,5,8,16,16,16,16,16,14,0,16,16,16,16,16,16,16,1,13,16,16,16,16,16,15,0,15,16,16,16,16,16,15,0,15,16,16,16,16,16,13,0,16,16,16,16,16,16,14,0,15,16,16,16,16,16,9,4,16,16,16,16,16,16,15,0,14,16,16,16,16,15,2,10,16,16,16,16,16,16,16,2,10,16,16,16,15,4,4,16,16,16,16,16,16,16,16,10,1,10,12,9,2,4,15,16,16,16,16,16,16,16,16,16,9,3,1,4,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,10,10,16,16,16,16,16,16,16,16,16,16,16,16,16,7,0,0,6,13,16,16,16,16,16,16,16,16,16,16,13,0,12,11,6,1,11,16,16,16,16,16,16,16,16,16,5,7,16,16,16,10,1,15,16,16,16,16,16,16,16,14,0,14,16,16,16,16,4,8,16,16,16,16,16,16,16,8,5,16,16,16,16,16,9,4,16,16,16,16,16,16,16,2,10,16,16,16,16,16,10,3,16,16,16,16,16,16,14,0,15,16,16,16,16,16,8,5,16,16,16,16,16,16,11,3,16,16,16,16,16,16,4,9,16,16,16,16,16,16,10,4,16,16,16,16,16,14,0,14,16,16,16,16,16,16,10,3,16,16,16,16,16,5,6,16,16,16,16,16,16,16,13,0,15,16,16,16,8,2,15,16,16,16,16,16,16,16,16,4,6,16,15,7,1,13,16,16,16,16,16,16,16,16,16,14,3,1,1,3,14,16,16,16,16,16,16,16,16,16,16,16,16,12,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,11,4,13,16,16,16,16,16,16,16,16,16,16,16,16,8,1,7,13,16,16,16,16,16,16,16,16,16,16,16,10,1,13,16,16,16,16,16,16,16,16,16,16,16,16,15,1,11,16,16,16,16,16,16,16,16,16,16,16,16,16,8,4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,3,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,13,16,16,16,16,16,12,15,16,16,16,16,16,16,16,1,12,16,16,16,16,16,1,13,16,16,16,16,16,16,16,5,8,16,16,16,16,11,2,16,16,16,16,16,16,16,16,10,3,16,16,16,16,3,9,16,16,16,16,16,16,16,16,15,1,12,16,16,6,3,15,16,16,16,16,16,16,16,16,16,7,4,13,6,2,14,16,16,16,16,16,16,16,16,16,16,15,4,0,4,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,15,11,15,16,16,16,16,16,16,16,16,16,16,16,16,13,1,1,1,10,16,16,16,16,16,16,16,16,16,16,15,1,8,16,11,1,12,16,16,16,16,16,16,16,16,16,5,5,16,16,16,7,4,16,16,16,16,16,16,16,16,13,0,14,16,16,16,14,0,14,16,16,16,16,16,16,16,6,6,16,16,16,16,16,3,11,16,16,16,16,16,16,15,1,13,16,16,16,16,16,3,11,16,16,16,16,16,16,11,2,16,16,16,16,16,16,1,12,16,16,16,16,16,16,8,5,16,16,16,16,16,13,0,15,16,16,16,16,16,16,8,6,16,16,16,16,16,7,5,16,16,16,16,16,16,16,9,5,16,16,16,16,13,0,13,16,16,16,16,16,16,16,12,1,16,16,16,14,2,8,16,16,16,16,16,16,16,16,16,1,11,16,14,2,6,16,16,16,16,16,16,16,16,16,16,9,1,5,1,7,16,16,16,16,16,16,16,16,16,16,16,16,12,8,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,11,10,16,16,16,16,16,16,16,16,16,16,16,16,14,4,0,0,7,16,16,16,16,16,16,16,16,16,16,14,2,6,14,12,2,8,16,16,16,16,16,16,16,16,16,3,6,16,16,16,11,1,16,16,16,16,16,16,16,16,9,2,15,16,16,16,16,1,12,16,16,16,16,16,16,15,1,11,16,16,16,16,16,6,8,16,16,16,16,16,16,11,2,16,16,16,16,16,16,8,6,16,16,16,16,16,16,6,7,16,16,16,16,16,16,7,7,16,16,16,16,16,16,4,9,16,16,16,16,16,16,3,9,16,16,16,16,16,16,3,10,16,16,16,16,16,13,0,15,16,16,16,16,16,16,4,10,16,16,16,16,15,3,7,16,16,16,16,16,16,16,8,4,16,16,16,15,5,3,15,16,16,16,16,16,16,16,15,2,4,8,5,1,4,15,16,16,16,16,16,16,16,16,16,15,8,6,8,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,15,10,12,16,16,16,16,16,16,16,16,16,16,16,16,10,1,3,4,16,16,16,16,16,16,16,16,16,16,16,9,1,11,16,16,15,16,16,16,16,16,16,16,16,16,12,1,12,16,16,16,5,9,16,16,16,16,16,16,16,16,2,9,16,16,16,16,9,4,16,16,16,16,16,16,16,11,2,16,16,16,16,16,14,0,15,16,16,16,16,16,16,6,7,16,16,16,16,16,16,0,13,16,16,16,16,16,16,4,10,16,16,16,16,16,16,1,13,16,16,16,16,16,16,3,11,16,16,16,16,16,13,0,15,16,16,16,16,16,16,3,10,16,16,16,16,16,7,5,16,16,16,16,16,16,16,5,9,16,16,16,16,13,0,13,16,16,16,16,16,16,16,8,5,16,16,16,14,2,7,16,16,16,16,16,16,16,16,14,0,13,16,11,2,6,16,16,16,16,16,16,16,16,16,16,8,1,3,1,9,16,16,16,16,16,16,16,16,16,16,16,16,11,10,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,15,11,14,16,16,16,16,16,16,16,16,16,16,16,16,10,1,2,8,16,16,16,16,16,16,16,16,16,16,16,10,1,11,16,16,16,16,16,16,16,16,16,16,16,16,15,1,11,16,16,16,16,16,16,16,16,16,16,16,16,16,7,4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,12,16,16,16,16,16,16,15,16,16,16,16,16,16,11,2,16,16,16,16,16,16,16,1,14,16,16,16,16,16,8,5,16,16,16,16,16,16,15,0,14,16,16,16,16,16,7,7,16,16,16,16,16,16,11,1,16,16,16,16,16,16,7,6,16,16,16,16,16,16,4,8,16,16,16,16,16,16,10,3,16,16,16,16,16,10,1,15,16,16,16,16,16,16,15,0,13,16,16,16,13,1,11,16,16,16,16,16,16,16,16,8,2,11,13,9,1,9,16,16,16,16,16,16,16,16,16,16,8,2,0,3,11,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,3,15,16,16,16,16,16,16,16,16,16,16,16,16,12,2,0,13,16,16,16,16,16,16,16,16,16,16,16,10,1,8,0,14,16,16,16,16,16,16,16,16,16,16,6,1,11,14,0,16,16,16,16,16,16,16,16,16,14,3,3,14,16,11,2,16,16,16,16,16,16,16,16,16,15,9,15,16,16,9,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1
16,16,16,16,16,16,16,16,16,10,3,15,16,16,16,16,16,16,16,16,16,16,16,12,3,0,4,16,16,16,16,16,16,16,16,16,16,15,7,1,8,7,6,16,16,16,16,16,16,16,16,16,12,2,3,13,16,4,9,16,16,16,16,16,16,16,16,14,1,8,16,16,16,1,12,16,16,16,16,16,16,16,16,16,16,16,16,16,15,0,15,16,16,16,16,16,16,16,16,16,16,16,16,16,13,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,11,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,10,4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1
